name,words
경동나비엔,"['가정용 기기 제조업', '가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매', '가정용기기와용품', '경제', '보일러', '공기', '환기', '시스템', '청정', '시장']"
오리온,"['기타 식품 제조업', '스낵 등 과자류', '식품', '제품', '중국', '경제', '출시', '초코파이', '매출', '시장']"
퓨쳐스트림네트웍스,"['소프트웨어 개발 및 공급업', '기업인수합병', '양방향미디어와서비스', '마케팅', 'FSN', '웍스', '네트', '경제', '광고', '스트림']"
HSD엔진,"['일반 목적용 기계 제조업', '대형선박용엔진,내연발전엔진', '조선', '엔진', 'HSD', '경제', '투자', '선박', '금융', 'LNG']"
화성산업,"['건물 건설업', '아파트 건설', '건설', '드림', '파크', '화성', '경제', '분양', '명동', '인접']"
조이맥스,"['소프트웨어 개발 및 공급업', '실크로드 온라인, 로스트사가', '게임엔터테인먼트', '맥스', '경제', '조이', '게임', '실적', '매출액', '사전']"
에이아이비트,"['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외', '반도체 검사장비, TFT-LCD 검사장치& 검사장비', '디스플레이장비및부품', '비트', '에이아이', '이아이', '메드', '스큐어', '개발', '데일리']"
제일제강,"['1차 철강 제조업', '연강선재, 경강선재, CHQ외', '철강', '제강', '뉴스', '영업', '경제', '전년', '기자', '이익']"
경인양행,"['기초 화학물질 제조업', '반응성염료,직접염료,산성염료,삼원색원료 제조,수출입', '화학', '양행', '경인', '경제', '기자', '헤럴드', '지난해', '영업']"
비덴트,"['통신 및 방송 장비 제조업', '방송용 LCD모니터', '전자장비와기기', '덴트', '빗', '관련', '지급', '매매', '당사', '보증']"
코오롱,"['기타 금융업', '지주회사', '화학', '그룹', '경제', '트리', '인더스', 'FnC', '코로나', '스포츠']"
NE능률,"['서적, 잡지 및 기타 인쇄물 출판업', '영어학습교재', '교육서비스', 'NE', '능률', '경제', '차트', '학습', '초등', '교육']"
에이치엘비생명과학,"['건축기술, 엔지니어링 및 관련 기술 서비스업', 'ESCO 사업, 신재생에너지 사업', '제약', '에이치엘비', '과학', '생명', '개발', '신약', '바이오', '글로벌']"
에이스테크,"['통신 및 방송 장비 제조업', '단말기용안테나,기지국용안테나', '통신장비', '에이스', '테크', '경제', '통신', '점수', '안테나', '재무']"
인탑스,"['통신 및 방송 장비 제조업', '휴대전화기용부품', '핸드셋', '탑스', '기관', '상승', '매수', 'Biz', '비즈', '대비']"
코아시아,"['반도체 제조업', 'LED패키지', '핸드셋', '아시아', '경제', '파운드리', 'DSP', '삼성전자', '디자인', '반도체']"
현대오토에버,"['소프트웨어 개발 및 공급업', '전산실운영, 시스템구축, 전산장비 납품, SOC/건축 사업', 'IT서비스', '오토', '현대', '에버', '경제', '영업', '전년', '스마트']"
서울제약,"['의약품 제조업', '정제,연질캅셀제,경질캅셀제,연고 및 크림제 등', '제약', '제약', '서울', '경제', '사모', '기자', '주주', '최대']"
레이,"['의료용 기기 제조업', '디지털 치료솔루션(CT scan 장비, 3D 프린터), 디지털 진단시스템(X-ray, CT 등)', '디스플레이패널', '경제', '디지털', '외국인', '성장', '기관', '한경', '매출']"
노루홀딩스,"['기타 금융업', '지주사업', '건축자재', '노루', '홀딩스', '경제', '배당', '보통주', '순매도', '만주']"
오파스넷,"['컴퓨터 프로그래밍, 시스템 통합 및 관리업', '네트워크 구축 및 유지보수', 'IT서비스', '공시', '파스', '경제', '시스템', '수주', '대비', '체결']"
한신공영,"['건물 건설업', '토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장', '건설', '경제', '건설', '옥정', '도시', '양주', '예정', '금리']"
쌍용양회공업,"['양회', '쌍용', '시멘트', '영업', '경제', '배당', '올해']"
성우테크론,"['전자부품 제조업', '리드프레임가공, 반도체 장비', '반도체와반도체장비', '성우', '테크론', '영업', '경제', '전년', '매출액', '대비']"
태웅,"['기타 금속 가공제품 제조업', '자유형단조품', '기계', '경제', '재무', '기사', '알고리즘', '기업', '테마', '점수']"
경인전자,"['전자부품 제조업', '스위치,리모콘,배선기구,섬머스타트,게임기,전자부품 제조,판매', '전자제품', '경인', '전자', '경제', '영업', '배당', '경계', '매출액']"
이베스트투자증권,"['금융 지원 서비스업', '유가증권위탁매매', '증권', '증권', '베스트', '경제', '한국', '유지', 'BUY', '뉴스']"
팬엔터테인먼트,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '방송영상물,음반', '방송과엔터테인먼트', '엔터', '트', '드라마', '청춘', '제작', '경제']"
광명전기,"['전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업', '수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역', '전기장비', '전기', '광명', '경제', '공시', '수주', '대비', '체결']"
웅진씽크빅,"['초등 교육기관', '기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스', '교육서비스', '학습', '경제', '스마트', 'AI', '독서', '콘텐츠', '놀이']"
미래산업,"['측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외', 'PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역', '반도체와반도체장비', '경제', '장비', '반도체', '검사', '공급', '규모', '외국인']"
YG PLUS,"['자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업', '광고대행,광고물 제작', '방송과엔터테인먼트', 'YG', 'PLUS', '경제', '차트', '사업', '단기', '뉴스']"
에스티큐브,"['기계장비 및 관련 물품 도매업', '전자부품, 정보통신기기, 지능형로봇외', '전자장비와기기', '큐브', '에스티', '면역', '항체', 'STT', '연구', '개발']"
삼성엔지니어링,"['건축기술, 엔지니어링 및 관련 기술 서비스업', '산업설비,건물,구축물,토목시설의 설계,시공,공사감리', '건설', '수주', '경제', '프로젝트', '규모', '영업', '사업', '회사']"
DB손해보험,"['보험업', '자동차보험,화재보험,해상보험,특종보험,장기보험', '손해보험', 'DB', '보험', '손해', '경제', '보장', '이벤트', '고객']"
한일홀딩스,"['시멘트, 석회, 플라스터 및 그 제품 제조업', '지주사업', '건축자재', '경제', '홀딩스', '차트', 'PER', '업종', '선정', '우수']"
동국S&C,"['구조용 금속제품, 탱크 및 증기발생기 제조업', 'Wind-Tower', '기계', '경제', '동국', 'S', '아시아', '배당', '기업', '기관']"
우리종금,"['기타 금융업', '종합금융,주택할부금융,부동산', '기타금융', '경제', '금융', '종합', '상품', '적금', '금리', '가입']"
멀티캠퍼스,"['기타 교육기관', 'e-Learning서비스', '교육서비스', '영업', '경제', '멀티', '캠퍼스', '배당', '분기', '전년']"
와이지-원,"['기타 금속 가공제품 제조업', '엔드밀, 탭, 드릴', '기계', '등급', '외국인', '산업', '전망', '영업', '경제', '기관']"
이녹스첨단소재,"['전자부품 제조업', 'FPCB소재, 반도체 및 디스플레이 소재', '전자장비와기기', '소재', '녹스', '첨단', '경제', '분기', '영업', '전년']"
탑엔지니어링,"['특수 목적용 기계 제조업', 'LCD Cell Line 자동화 장치', '디스플레이장비및부품', '경제', '엔지니어링', '계약', '이익', '영업', '외국인', '공급']"
엠케이전자,"['전자부품 제조업', '반도체용세금선', '반도체와반도체장비', '전자', '엠케이', '음극', '활물질', '특허', '방법', '제조']"
효성,"['기타 금융업', '스판덱스,합성원사,나일론,폴리에스터,타이어코드지,PET병,수지제품,중전기제품(변압기,차단기),사무용기계,컴퓨터 제조/건축공사', '화학', '경제', '회장', '생산', '공장', '기자', '지원', '섬유']"
코리아에셋투자증권,"['기타 금융업', 'IB금융자문, 채권인수 및 매매, 투자중개, 펀드운용 등', '증권', '증권', '코리아', '거래', '스탁', '서비스', '비상', '수수료']"
한솔케미칼,"['기초 화학물질 제조업', '과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출', '화학', '경제', '이익', '영업', '소재', '분기', '한경', '반도체']"
파멥신,"['의약품 제조업', '항체치료제', '생물공학', 'PMC', '개발', '경제', '바이오', '물질', '임상', '외국인']"
테라젠이텍스,"['의약품 제조업', 'Loading/Unloading System, PCB Bonding System', '제약', '텍스', '테라', '연구', '코로나', '개발', '경제', '바이러스']"
알에스오토메이션,"['전자부품 제조업', '모션제어기, 드라이브, 에너지제어장치', '기계', '오토메이션', '개발', '에스', '시스템', '기업', '자동', '코로나']"
세화피앤씨,"['기타 화학제품 제조업', '염모제 등', '화장품', '화피', '경제', '차트', '외국인', '일본', '매수', '헤어']"
유성기업,"['자동차 신품 부품 제조업', '철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매', '자동차부품', '경제', '차트', '기자', '아시아', '증가', '공시', '헤럴드']"
코드네이처,"['전기 및 통신 공사업', '전기공사업', '에너지장비및서비스', '네이처', '코드', '경제', '회사', '기업', '에너지', '신재']"
선익시스템,"['특수 목적용 기계 제조업', 'OLED 증착장비', '디스플레이장비및부품', '익', '경제', '시스템', '계약', '디스플레이', '장비', 'BOE']"
케이엔더블유,"['전자부품 제조업', 'Blanket, DOF, 보호필름', '자동차부품', '경제', '케이', '더블유', '외국인', '기관', '만주', '기사']"
수젠텍,"['의료용품 및 기타 의약 관련제품 제조업', '체외진단 기기 및 시약', '건강관리장비와용품', '진단', '키트', '코로나', '신속', '경제', '개발', '항체']"
RFHIC,"['통신 및 방송 장비 제조업', 'GaN 트랜지스터', '통신장비', '대비', '감소', '공시', '분기', '취득', '코로나', '결정']"
게임빌,"['소프트웨어 개발 및 공급업', '모바일게임', '게임엔터테인먼트', '컴투스', '게임', '영업', '전환', '회사', '경제', '지분']"
엔에이치엔,"['NHN', '증가', '게임', '경제', '매출', '대비', '페이']"
필룩스,"['전자부품 제조업', '전자부품(페라이트코아,트랜스포머,데코램프) 제조/온라인정보 제공/부동산 임대', '전기제품', '경제', '뉴스', '외국인', '만주', '한경', '기관', '차트']"
코스나인,"['통신 및 방송 장비 제조업', '화장품', '핸드셋', '코스', '경제', '규모', '공급', '소독', '나인', '수주']"
신세계I&C,"['신세계', 'I', '경제', '클라우드', '아이', '서비스', 'SSG']"
금양,"['기초 화학물질 제조업', '발포제,사카린,OPTSA,베나졸,TCA 제조', '화학', '경제', '차트', '상승세', 'PBR', '업종', '외국인', '만주']"
신라섬유,"['가전제품 및 정보통신장비 소매업', '부동산', '무선통신서비스', '섬유', '신라', '경제', '상승세', '정배', '한국', '상승']"
수산아이앤티,"['소프트웨어 개발 및 공급업', '공유단말접속관리서비스, 보안솔루션 등', 'IT서비스', '수산', '아이', '경제', '대표', '이사', '기자']"
하이록코리아,"['1차 철강 제조업', '관이음쇠', '기계', '이록', '코리아', '경제', '영업', '이익', '만주', '외국인']"
KG이니시스,"['소프트웨어 개발 및 공급업', '전자지불서비스', 'IT서비스', '시스', 'KG', '경제', '이익', '결제', '영업', '코로나']"
SK렌터카,"['운송장비 임대업', '승용자동차 임대', '도로와철도운송', 'SK', '렌터카', '경제', '고객', '영업', '리카', '위해']"
SKC 솔믹스,"['전자부품 제조업', '반도체용 파인세라믹제품', '반도체와반도체장비', 'SKC', '믹스', '반도체', '세정', '중국', '부품', '경기']"
라온피플,"['소프트웨어 개발 및 공급업', '카메라 모듈 검사기, AI 머신비전, 골프센서', '전자장비와기기', '경제', '피플', '라온', 'AI', '머신', '비전', '카메라']"
네이블커뮤니케이션즈,"['네이블', '영업', '경제', '커뮤니케이션', '이익', '대비', '실적']"
대림산업,"['토목 건설업', '산업플랜트공사,건축,토목,폴리에틸렌,폴리부텐,각종폴리머 제조,기술용역', '건설', '경제', '건설', '아크', '주거', '기술', '브랜드', '대림']"
인터플렉스,"['전자부품 제조업', '연성회로기판(Flexible PCB)', '전자장비와기기', '플렉스', '인터', 'FPCB', '업체', '경제', 'PCB', '스마트폰']"
CMG제약,"['의약품 제조업', '의약품', '제약', 'CMG', '제약', '미국', '조현', '허가', '필름', '시장']"
SK가스,"['기타 전문 도매업', '액화석유가스,가스기기 판매,수입,저장', '가스유틸리티', 'SK', '가스', '경제', 'LPG', '경영', '화학', '기자']"
안트로젠,"['기타 전문 도매업', '줄기세포치료제', '제약', '안트', '경제', '치료제', '개발', '로젠', '아시아', '기사']"
KC그린홀딩스,"['기타 금융업', '환경방지오염시설(전기집진기,배연탈황설비,여과집진기,세정식집진기),제어장치 제조,설치', '기계', '외국인', '경제', '한국', '홀딩스', 'KC', '그린', '뉴스']"
아모레퍼시픽그룹,"['아모레', '퍼시픽', '그룹', '경제', '코로나', '브랜드', '영업']"
무학,"['알코올음료 제조업', '소주', '음료', '경제', '제품', '뉴스', '출시', '청춘', '소주', '생강']"
부방,"['기타 금융업', '수정진동자, 수정발진기, 전기보온밥솥 등', '가정용기기와용품', '경제', '대표', '자회사', '영업', '이사', '한국', '크로스']"
한샘,"['생활용품 도매업', '주방가구(씽크대),인테리어가구 판매,제조/주택신축판매', '가구', '있', '경제', '가구', '인테리어', '하우스', '고객', '제품']"
팬오션,"['해상 운송업', '해상화물운송(외항,운수보관)', '해운사', '오션', '경제', '투자', '영업', '코로나', '한국', '건화']"
세코닉스,"['사진장비 및 광학기기 제조업', 'CCD렌즈, 광PICK-UP렌즈', '전자장비와기기', '세코', '닉스', '경제', '보증', '채무', '회사', '기자']"
휴온스글로벌,"['의약품 제조업', '의약품제조업', '제약', '온스', '글로벌', '임상', '톡스', '계획', '중국', '승인']"
아주IB투자,"['기타 금융업', nan, '창업투자', '시장', '증권', 'IB', '경제', '뉴스', '만주', '기관']"
에넥스,"['가구 제조업', '씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매', '가구', '있', '경제', '제품', '붙박이장', '컬러', '주방', '도어']"
디지털대성,"['일반 교습 학원', '대성N스쿨 (교육 프랜차이즈)', '교육서비스', '디지털', '대성', '경제', '헤럴드', '뉴스', 'com', '만주']"
제주은행,"['은행 및 저축기관', '은행업무,외국환업무,신탁업무', '은행', '제주', '은행', '뉴스', '주가', '챌린지', '금리', '가입']"
팜스토리,"['동물용 사료 및 조제식품 제조업', '사료', '식품', '스토리', '경제', '테마', '기업', '기관', '재무', '기사']"
상지카일룸,"['건물 건설업', '건설업, 고급빌라 건축 및 일반 건축, 주택공급 등', '건설', '상지', '진단', '일룸', '바이오', '에이스', '메드', '회사']"
한빛소프트,"['소프트웨어 개발 및 공급업', '게임(스타크래프트 등), 교육, 솔루션', '게임엔터테인먼트', '소프트', '게임', '오디션', '이용자', '퍼즐', '통해', '교육']"
엘아이에스,"['특수 목적용 기계 제조업', 'LGP Engraving M/C, Cell Sealing M/C', '디스플레이장비및부품', '에스', '중국', '아이', '장비', '경제', 'OLED', '업체']"
제낙스,"['1차 철강 제조업', '2차전지,금속섬유,스테인레스 와이어', '비철금속', '경제', '뉴스', '차트', '기자', '한경', '관련', '변동']"
아진엑스텍,"['반도체 제조업', '전자집적회로, 모션제어칩', '반도체와반도체장비', '경제', '진엑스', '대표', '현금', '헤럴드', '결정', '기자']"
한국항공우주,"['항공기,우주선 및 부품 제조업', '정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품', '우주항공과국방', 'KAI', '항공', '우주', '경제', '산업', '협력', '영업']"
디자인,"['전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업', '스마트 액세서리(보조배터리 등)', '핸드셋', '경제', '마스크', '규모', '공급', '수주', '대비', '기자']"
나스미디어,"['광고업', '광고매체 판매', '광고', '미디어', '나스', '영업', '광고', '성장', '대비', '모바일']"
사조동아원,"['곡물가공품, 전분 및 전분제품 제조업', '제분, 배합사료 제조', '식품', '경제', '외국인', '기관', '만주', '기사', '뉴스', '사조']"
포스코,"['화학', '경제', '기업', '코로나', '철강', '인터내셔널', '지원', '생산']"
뉴트리,"['기타 식품 제조업', '에버콜라겐, 판도라 다이어트 등', '제약', '트리', '경제', '외국인', '콜라겐', '에버', '성장', '만주']"
현대비앤지스틸,"['1차 철강 제조업', '스텐레스냉연강판,특수강 제조', '비철금속', '앤지', '스틸', '대비', '니켈', '상승', '현대', '경제']"
진에어,"['항공 여객 운송업', '여객, 화물 등 항공운송', '항공사', '경제', '국토', '제재', '노선', '코로나', '항공', '운항']"
서흥,"['기타 화학제품 제조업', '의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매', '생명과학도구및서비스', '경제', '한경', '건강', '기관', '식품', '기능', '캡슐']"
유니트론텍,"['자동차 부품 및 내장품 판매업', '메모리, 비메모리반도체', '반도체와반도체장비', '유니', '트론', '장비', '전지', '사업', '전기', '지분']"
엔케이물산,"['기타 전문 도매업', '유연성 산업용 포장재(FIBC) 제조 판매', '방송과엔터테인먼트', '물산', '경제', '케이', '외국인', '영업', '분기', '뉴스']"
현대종합상사,"['현대', '상사', '종합', '코로나', '경제', '사업', '투자']"
뉴파워프라즈마,"['특수 목적용 기계 제조업', '플라즈마 세정기(Remote Plasma Cleaning Generator)', '반도체와반도체장비', '파워', '프라', '시장', '증권', '경제', '외국인', '네이버']"
이수앱지스,"['의료용품 및 기타 의약 관련제품 제조업', '항체치료제,효소치료제', '제약', '임상', 'ISU', '바이오', 'DalcA', '발표', '혈우병', '경제']"
SBS콘텐츠허브,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '컨텐츠, 프로젝트', '방송과엔터테인먼트', '허브', 'SBS', '콘텐츠', '경제', '기관', '만주', '외국인']"
데브시스터즈,"['소프트웨어 개발 및 공급업', '모바일 게임(쿠키런)', '게임엔터테인먼트', '데브', '시스터즈', '게임', '출시', '경제', '스타일', '이용자']"
대성미생물,"['의약품 제조업', '동물용 의약품, 미생물제재', '제약', '경제', '미생물', '대성', '공급', '동물', '조달청', '백신']"
코너스톤네트웍스,"['종합 소매업', '전자계측기', '전자장비와기기', '웍스', '네트', '경제', '코너스', '장비', '통신', '인수']"
형지I&C,"['봉제의복 제조업', '남성셔츠', '섬유,의류,신발,호화품', '형지', 'C', '온라인', '마스크', '브랜드', '영업', '사업']"
한컴위드,"['소프트웨어 개발 및 공급업', '전자상거래 보안 솔루션', '소프트웨어', '위드', '한컴', '블록체인', '대표', '홍승', '경제', '신임']"
이화공영,"['건물 건설업', '도급공사', '건설', '경제', '차트', '골든', '주가', '상승', '크로스', '단기간']"
티앤알바이오팹,"['기초 의약물질 및 생물학적 제제 제조업', '생분해성 의료기기, 3D 바이오프린팅 시스템, 바이오잉크, 3D 오가노이드, 3D 세포치료제', '생물공학', '바이오', '팹', '경제', '개발', '기술', '연구', '프린팅']"
동화약품,"['의약품 제조업', '의약품 제조,판매,수출입', '제약', '경제', '코로나', '치료제', '임상', '기사', '개발', '있']"
한일진공,"['특수 목적용 기계 제조업', '진공장비', '핸드셋', '회계', '진공', '금융', '경제', '위반', '내부', '처리']"
엑스큐어,"['소프트웨어 개발 및 공급업', 'USIM카드, 금융카드', '핸드셋', '시큐어', '한솔', '경제', '주주', '외국인', '최대', '뉴스']"
에스에이엠티,"['기계장비 및 관련 물품 도매업', '반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업', '전자장비와기기', '시장', '증권', '자', '정보', '엠티', '종합', '타임']"
삼일,"['도로 화물 운송업', '운송및하역수입', '항공화물운송과물류', '경제', '영업', '전년', '헤럴드', '대비', '실적', '감소']"
삼강엠앤티,"['1차 철강 제조업', '후육강관제조업,조선블록제조업', '조선', '삼강', '앤', '풍력', '해상', '경제', '구조물', '발전기']"
캐스텍코리아,"['자동차 신품 부품 제조업', '자동차용 터보차저 부품', '자동차부품', '경제', '코리아', '캐스', '생산', '재개', '중단', '아시아']"
신일제약,"['의약품 제조업', '투어펜플라스타', '제약', '제약', '경제', '신일', '기사', '외국인', '매수', '덱사메타손']"
화신,"['자동차 신품 부품 제조업', '자동차엔진부품(ARM류,C/MBR류),자동차부품 제조', '자동차부품', '경제', '공급', '대비', '폭스바겐', 'FRT', 'MEB', 'Arm']"
메리츠금융지주,"['기타 금융업', '투자사업', '손해보험', '금융', '경제', '메리', '지주', '증권', '그룹', 'CI']"
진양화학,"['플라스틱제품 제조업', '레쟈,바닥재 제조', '화학', '화학', '진양', '기관', '만주', '외국인', '경제', '매수']"
판타지오,"['창작 및 예술관련 서비스업', '교육서비스', '방송과엔터테인먼트', '경제', '최대', '주주', '너스', '파트', '매각', '주식']"
현대해상,"['보험업', '손해보험(자동차보험)', '손해보험', '현대', '해상', '보험', '경제', '가입', '자동차', '보장']"
비상교육,"['서적, 잡지 및 기타 인쇄물 출판업', '참고서 출판/소프트웨어 개발,공급', '교육서비스', '비상', '교육', '학습', '경제', '와이즈', '캠프', '코로나']"
롯데푸드,"['낙농제품 및 식용빙과류 제조업', '빙과,유지,식품 제조', '식품', '푸드', '롯데', '경제', '아이스크림', '출시', '위드', '마늘']"
파인디지털,"['통신 및 방송 장비 제조업', '원격 RF 감시장치, 디지털 광 중계기, 노드분배기', '전자제품', '파인', '디지털', '경제', '제품', '충격', '상승세', '로봇']"
에이비엘바이오,"['기초 의약물질 및 생물학적 제제 제조업', '항체의약품 연구개발', '생물공학', '바이오', '비엘', '항체', 'ABL', '이중', '개발', '항암제']"
엔터메이트,"['소프트웨어 개발 및 공급업', '웹게임, 모바일게임', '게임엔터테인먼트', '메이트', '엔터', '경제', '한국', '외국인', '정배', '중기']"
동국산업,"['1차 철강 제조업', '철강무역,강판제품제조', '철강', '산업', '경제', '동국', '테마', 'PER', '전일', '재무']"
파라다이스,"['유원지 및 기타 오락관련 서비스업', '카지노', '호텔,레스토랑,레저', '카지노', '경제', '영업', '코로나', '분기', '전년', '증가']"
아시아나항공,"['항공 여객 운송업', '항공운송(여객운송,화물운송)/항공기 제조,정비수리', '항공사', '경제', '아시아', '코로나', '인수', 'HDC', '노선', '항공']"
바른손,"['영화, 비디오물, 방송프로그램 제작 및 배급업', '지제품', '방송과엔터테인먼트', '손', '바른', '영화', '경제', '기생충', '주가', '투자']"
화승알앤에이,"['자동차 신품 부품 제조업', '자동차용 고무제품(제조저압호스,고압호스,산업용고무호스,,WEATHER STIRP,고무판,콘베어벨트) 제조,판매,수출입', '자동차부품', '경제', '화승', '알', '기자', '증가', '전년', '아시아']"
에코바이오,"['사업시설 유지·관리 서비스업', '판매시점정보시스템(POS), 금전등록기', '독립전력생산및에너지거래', '바이오', '에코', '경제', '홀딩스', '오황', '시장', '바이']"
예림당,"['서적, 잡지 및 기타 인쇄물 출판업', '무선가입자망 단말기 및 차량용핸즈프리', '항공사', '예림', '경제', '차트', '뉴스', '외국인', '단기', '증자']"
삼성출판사,"['서적, 잡지 및 기타 인쇄물 출판업', '서적 출판,인쇄,소매/부동산 임대', '문구류', '출판사', '삼성', '경제', '기관', '만주', '차트', '스마트']"
우신시스템,"['특수 목적용 기계 제조업', '자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매', '자동차부품', '경제', '시스템', '우신', '설비', '공급', '수주', '대비']"
드림어스컴퍼니,"['기타 전문 도매업', '휴대용 MP3 Player', '전자제품', '리버', '아이', '벤처', '대표', '드림', '컴퍼니', '어스']"
고려아연,"['1차 비철금속 제조업', '연,아연괴 제조,판매', '비철금속', '고려', '아연', '경제', '투자', '영업', '동박', '상승']"
인트로메딕,"['의료용 기기 제조업', '캡슐내시경, 일회용 연성내시경', '건강관리장비와용품', '로메', '인트', '코로나', '바이러스', '소독', '미국', '키트']"
녹십자웰빙,"['의약품 제조업', '전문의약품, 건강기능식품', '제약', '웰빙', '녹십자', 'GC', '경제', '라이', '연구', '바이러스']"
하나금융지주,"['기타 금융업', '기타 금융', '은행', '금융', '은행', '경제', '그룹', '코로나', '회장', '지원']"
대양금속,"['1차 철강 제조업', '스테인레스 냉연강판 제조', '비철금속', '경제', '차트', '주가', '주식', '외국인', '기사', '뉴스']"
신세계푸드,"['음식점업', '단체급식, 식자재유통, 외식', '호텔,레스토랑,레저', '푸드', '신세계', '경제', '출시', '코로나', '맛', '영업']"
에이치엘비파워,"['특수 목적용 기계 제조업', '발전설비 Damper, 전력설비 Busway', '기계', '에이치엘비', '파워', '경제', '영업', '전환', '외국인', '한국']"
지누스,"['가구 제조업', '매트리스 및 가구제품', '가구', '누스', '경제', '매트리스', '미국', '시장', '주가', '기관']"
제이씨현시스템,"['기계장비 및 관련 물품 도매업', '메인보드, 그래픽카드', '전자장비와기기', '시스템', '제이씨', '경제', '드론', '퓨리', '공기', '테마']"
우리이앤엘,"['반도체 제조업', 'LED 패키지', '디스플레이장비및부품', '경제', '배', '전일', '업종', '외국인', '하위', '만주']"
인터로조,"['의료용 기기 제조업', '콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)', '건강관리장비와용품', '인터', '매출', '제품', '렌즈', '올해', '일본', '성장']"
계양전기,"['일반 목적용 기계 제조업', '전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조', '자동차부품', '계양', '전기', '경제', '뉴스', '한국', '경영', '임원']"
한진,"['도로 화물 운송업', '포장화물,택배산업,항만하역,고속버스사업,운수보관', '항공사', '회장', '그룹', '경영', '경제', '칼', '지분', '주주']"
코오롱플라스틱,"['합성고무 및 플라스틱 물질 제조업', '엔지니어링플라스틱', '화학', '코오롱', '플라스틱', '경제', '영업', '실적', '기자', '배당']"
가비아,"['소프트웨어 개발 및 공급업', '도메인,호스팅', 'IT서비스', '경제', '서비스', '클라우드', '기관', '만주', '외국인', '보안']"
ISC,"['전자부품 제조업', '반도체테스트소켓', '화학', '경제', '기관', '만주', '외국인', '뉴스', '발행', '대량']"
스페코,"['특수 목적용 기계 제조업', '아스팔트믹싱플랜트', '기계', '경제', '기사', '외국인', '차트', '전일', '뉴스', '아시아']"
진매트릭스,"['자연과학 및 공학 연구개발업', 'B형간염치료제 내성진단,C형간염바이러스 유전형진단, 자궁경부암유발바이러스 유전형진단', '생물공학', '진매', '트릭스', '경제', '진단', '코로나', '키트', '네오']"
도이치모터스,"['자동차 판매업', '수입자동차', '전문소매', '도이치', '모터스', '경제', '안정', '자사', '신차', '가치']"
이지바이오,"['동물용 사료 및 조제식품 제조업', '자돈사료, 사료첨가제', '식품', '지바', '분할', '이오', '홀딩스', '경제', '상장', '사료']"
KC코트렐,"['일반 목적용 기계 제조업', '전기집진기 등', '기계', '경제', '코트렐', 'KC', '차트', '단기', '기관', '만주']"
녹십자랩셀,"['그외 기타 전문, 과학 및 기술 서비스업', '세포치료제, 검체검사서비스, 제대혈은행', '건강관리업체및서비스', '녹십자', '경제', '세포', '치료제', 'NK', 'GC', '개발']"
씨아이테크,"['그외 기타 제품 제조업', '컴퓨터 소프트웨어,하드웨어 서버,도매', '컴퓨터와주변기기', '테크', '기자', '경제', '결정', '감자', '공시', '주식']"
현대일렉트릭,"['전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업', '변압기, 고압차단기, 회전기, 배전반 등', '전기장비', '현대', '일렉트릭', '경제', '한경', '사장', '분기', '전력']"
씨에스윈드,"['구조용 금속제품, 탱크 및 증기발생기 제조업', '풍력발전타워 제조', '기계', '윈드', '에스', '경제', '공급', '공시', '풍력', '한국']"
민앤지,"['기타 정보 서비스업', '휴대폰부가서비스', 'IT서비스', '앤지', '서비스', '경제', '정보', '소각', '통해', '기업']"
파나진,"['의료용품 및 기타 의약 관련제품 제조업', '의료용품및 기타 의약관련 제품 제조업', '생명과학도구및서비스', '경제', '차트', '파나', '중기', '정배', '외국인', '매수']"
현대자동차,"['자동차', '현대차', '현대', '자동차', '경제', '그룹', '코로나', '판매']"
휴젤,"['기초 의약물질 및 생물학적 제제 제조업', '보툴리눔톡신, 필러', '생물공학', '시장', '허가', '중국', '국내', '경제', '영업', '분기']"
